minx,miny,maxx,maxy
78.00893948916996,43.92796846452511,78.07084571957603,43.966095489341726
77.0200722905629,43.84376447128359,77.12025976328198,43.954987090046004
41.57060938887042,43.84376435741724,41.615181684637605,43.888409942356375
43.969583945300656,43.726210654080475,44.10356059110234,43.821637447607074
41.881595711566376,43.754897163848696,41.93725194724033,43.81162771591492
44.46157621100798,43.688246780233115,44.725630878049856,43.78831218235804
45.05889063309036,43.65382296880607,45.1490682787786,43.72166189554183
43.503568422154444,43.65484833058538,43.59252530852348,43.71055347709371
43.99712306897624,43.564687283007274,44.1330526661485,43.688629649603556
45.292191380849204,43.63023895558534,45.369966834475974,43.66611989929548
78.82974019190385,43.59935517039271,78.87543555305894,43.655597428327596
73.68706442237595,43.57713839327481,73.80800388545765,43.643903105391374
75.16763083446796,43.566029983865704,75.22162693359803,43.63272146567225
43.781302709290514,43.52809051808531,43.914693289512684,43.626495879771326
43.49238676180403,43.45116180714784,43.7626426167696,43.61216472733473
44.52563866066231,43.54315399464794,44.59242770171602,43.57722830063504
44.703373005989135,43.53351044105155,44.78119730594864,43.57578786378498
79.04194722139772,43.52159638311481,79.08647063069901,43.57722824962438
44.070023406013206,43.454848330855484,44.194087934516006,43.545441185409615
78.59927153940583,43.477162784276075,78.63813086368333,43.53279459814608
78.42778720374491,43.43272919006567,78.49779866816431,43.49946940616677
45.314408172863125,43.398329804354105,45.50331640531664,43.49014332207973
76.77461336796932,43.16602997326301,77.06474212386712,43.466144307362285
42.88149811050391,43.377138370700706,42.95937107983161,43.43172041448348
43.88120503389791,43.36603012023902,43.93691016698898,43.43281907981181
80.06401762769059,43.40057586964785,80.11967386235801,43.43281908885622
44.11460351225645,43.32154762397953,44.236959028107776,43.410504603755626
77.19790426533689,43.28810032144888,77.277632712664,43.410602202228816
44.96987691951938,43.288222354022864,45.08109964311598,43.37844894486439
44.43511131284379,42.97582005665349,44.93676371095506,43.36611989957056
45.825394499024355,43.24798797944517,45.92543559110243,43.35537769297484
45.22554098867295,43.27147433235602,45.336714863796374,43.33775076022691
68.19805080726047,43.28822235468546,68.25502527400448,43.32224783310248
78.93086323217739,43.275209658710295,78.99760350114155,43.310528998424545
46.07012106290193,43.1882223822369,46.12065035941646,43.26609544598212
44.22524805282512,43.14232392268126,44.34154884113872,43.2563053947692
43.8727578045054,43.18822248645485,43.936910200477485,43.24385426607277
45.26987691548908,43.176039736835335,45.32558196289176,43.216632588395456
45.98052152993972,43.15492164049489,46.04774990395538,43.22171071886525
44.11738676011538,43.13270478700635,44.203560589086806,43.21052900550781
70.44350985445249,43.15492159977565,70.50028909763074,43.210529057463404
44.89224019801378,43.16729951659259,44.936763708236526,43.199493926852526
45.869779252647845,43.1326803618734,45.94506448222364,43.19949385922591
44.6478067242561,43.15492157655264,44.71464455299463,43.18831228483985
45.71431056869005,43.09937958993227,45.792134709237246,43.16060230275603
58.807279283121545,43.04676727909249,58.867720711776826,43.09946941162583
44.17012119636178,43.020741885272926,44.259078169227394,43.077496855088484
74.69707418039883,43.010439151838355,74.74281840360243,43.05557294116444
71.27666401869322,42.83685521723952,71.48783793255859,42.967389434664895
74.81929097139778,42.864614050087866,74.88715424680356,42.95503588437053
74.23169331698949,42.83873504933537,74.34291602514548,42.883502713664214
75.23159566959674,42.796254580585426,75.34950785664347,42.888336698836966
73.78730863310432,42.7647604399604,73.9115195704087,42.86616872406425
74.06509187150249,42.79559540089788,74.16137300464379,42.866168722910245
41.79277748444872,42.477162889830865,41.90141214567541,42.57063649606273
72.19868557886741,42.50995088039083,72.2766074221027,42.550030929662015
75.93144920327364,42.43272931652585,76.06010352225923,42.52171060439794
76.10918354952281,42.45062469777294,76.25531840173267,42.522662834321736
78.36440815966398,42.46644501027278,78.41996683743236,42.52244309132105
59.51201558555965,42.32867645558538,59.65800395047734,42.5152409521488
59.38979884315478,42.39940399669568,59.46806244389518,42.47725264668314
68.75483788867075,42.39940399629741,68.8215781691926,42.478351348727514
69.79907616670602,42.41168426808541,69.854732441441,42.44392744420831
69.51811909639781,42.24388650729422,69.77699793121008,42.388385489347556
42.59263089889117,42.232729215208266,42.73822855985236,42.32319997007478
63.8596718400006,42.26007295920691,63.94457617624232,42.310577865574075
75.39814846600734,42.22003398664741,75.47592382249894,42.2676579579916
63.49936916842006,42.121596426872216,63.60170509796205,42.20161794387168
42.292679733825366,42.15497041963475,42.35941993414508,42.188385505762014
42.99263088889086,42.10145483609689,43.05932223318695,42.14424490341507
43.5590371911934,41.99115208385557,43.625874893132675,42.04470873407574
44.07002339433723,41.97064422961945,44.13695895138136,42.03047527472613
59.61724024399308,41.86012176909854,59.66772069318739,41.910626700690344
59.85640034862416,41.82164521963075,60.046285116094225,41.91062673581932
44.558890688703286,41.85912079003349,44.59242766561283,41.899493926852514
44.69224031140277,41.48646454152281,45.070064423331246,41.85506033145789
45.23662495583676,41.74281219777281,45.29228118086172,41.77730144917065
82.92397847552826,41.63075174462931,83.13026951521181,41.77730151550115
83.25239646695456,41.6829977701734,83.31908783487762,41.74397623356215
72.63203529556989,41.6196188550082,72.68764249865546,41.66140798772689
64.12226953054676,41.55177222954863,64.23412694814215,41.65486498639858
60.534037085718694,41.51983856658909,60.68959574630236,41.622174558527675
60.92290425623111,41.548158988548195,61.0228965276396,41.60642751529555
69.06538476445968,41.14391083489893,69.87690041535876,41.610675567477486
83.49673242070969,41.5381979924549,83.59682226410342,41.60069013025337
64.44453524123503,41.43275363752106,64.63676371610234,41.577252636900354
60.70015035624209,41.45497043646223,60.790425825477485,41.53281912216501
84.27436910608367,41.48956514159265,84.3189902689167,41.5217595518525
44.75893941592483,41.45868133996849,44.83671477779626,41.49959158303987
60.267630867334844,41.3658591387525,60.411910199664646,41.466168595905415
72.19087303512578,41.31056124221807,72.26000588830948,41.421735086527676
61.07827536353369,41.32423313463245,61.122945345771484,41.36470383130812
69.63247463265924,41.27679657726814,69.71034754457287,41.31741383612187
71.4320840290664,41.17718720099161,71.62211521069423,41.32388355878551
84.32651755437473,41.243837604051194,84.3856406687807,41.31065115026193
84.40776758763565,41.23675755416066,84.48564062367814,41.266339629881216
71.75591209515488,41.21051241268226,71.7988730901854,41.25508473060218
72.16538480792025,41.19859833058537,72.25434172763016,41.255084601655554
80.1863320551389,41.143788760484725,80.35297465055953,41.2439274570835
41.79277730216944,41.17718719777285,41.84853116332596,41.232867950290014
71.07554097162068,41.13280244473184,71.15678324482417,41.22175950440102
68.98960356542301,41.086366909755114,69.08813089679751,41.17483572280834
69.31025787323989,41.009291689960335,69.38944926297745,41.099469512628716
72.3369667579384,41.02166964036108,72.36547462695472,41.09964039004991
72.6986855046593,41.01056126096903,72.7875448383441,41.09651540829104
70.0119179251904,40.963930453186364,70.23461527809656,41.07981619247751
71.17427144115851,40.97718719821758,71.31000580557293,41.06668141173553
70.68706445648564,40.96607891782979,70.76566989897952,41.011090523020286
72.70976950090812,40.677236124314604,73.04389261988553,41.003986114352514
68.7214882405566,40.92169404919609,68.77836521401986,40.988434354976945
72.44307026827289,40.899428408711586,72.5559043411024,40.98342947367591
71.78765041231554,40.88836886962004,71.93217380420356,40.977277126651344
41.58169338041262,40.921694044952815,41.63734958395082,40.955109150379016
45.803177769153535,40.89942841713544,45.87733988795799,40.95322927835362
69.77558979952283,40.8969625893245,69.84364847725902,40.95510910405112
72.09878315889773,40.888368860982055,72.15434184101127,40.95601242157572
71.98755274703637,40.6209128233081,72.46537699717692,40.95510915542825
69.47700587706606,40.799428477610476,69.73256449398832,40.932892356666386
68.62153709268813,40.81056125094524,68.7441855580393,40.921783959692036
71.95425196153002,40.85448213453104,72.02104095302951,40.907745836903715
71.14331442997656,40.81178194012297,71.21010342132661,40.89695486245425
46.00322657799768,40.81544403380151,46.05883402226232,40.86624189723902
43.79243563503695,40.76458955532432,43.90360941520032,40.832794646498584
44.44780659656891,40.78785626592379,44.53686128722967,40.83335620410203
70.3195351955784,40.7439109041277,70.38808193348791,40.81065115341498
71.66548238415919,40.758486025897824,71.75443949603874,40.80630543620747
73.26518940889787,40.74933075253857,73.34301371601674,40.81065107710482
72.60688873161166,40.68834442433534,72.6654257176483,40.77732587236541
70.78789455295481,40.710561221210426,70.86566996396408,40.744000762789895
69.90278709471431,40.63275362421446,69.94359952491953,40.71065115169232
71.69878316222037,40.63275366405317,71.82108987691714,40.710651153031606
70.65449611172073,40.626113004319066,70.7564902643889,40.69954270011836
72.47099998844897,40.61053690946069,72.5987753686635,40.69954268257051
69.78794332927214,40.56615205463969,69.87690042739615,40.664410790761664
72.70835347139774,40.460195010575674,72.88808205925869,40.66621752992562
72.6431190976727,40.59605933180124,72.69877540923022,40.63328295669045
69.89907618462672,40.56495575246042,69.97694926249437,40.59602711649286
72.02095117414564,40.49749969777294,72.15434175175483,40.59956716903996
68.67705466070436,40.4620260649604,68.84379493229409,40.58335612947589
41.959427739182445,40.53441376608028,42.02260347717248,40.577301513439366
70.56567769882753,40.49945283201306,70.6102500340092,40.544025167507456
72.28755271706933,40.4777976778425,72.38764255031936,40.54182790663411
70.56440817791201,40.42108374779487,70.7337851173624,40.49954275496951
71.42056051494495,40.354994816460774,71.57670511895179,40.47932791122757
71.2333534716451,40.32127908645644,71.36659770047737,40.44436693474522
70.59897847207077,40.343886425685085,70.64330659210731,40.388409840513916
70.36372465316492,40.266127639325546,70.51010353768214,40.3773503720012
68.77705464370865,40.19859834634558,68.9216269225974,40.343976201968744
68.95015035033174,40.254457740383245,69.09936134755202,40.3364568014385
71.51401754994845,40.24156712335035,71.63109962656677,40.33286780433171
72.09878317757136,40.24334930714785,72.15434182914873,40.31065108282469
62.34697659345818,40.208193076370904,62.41151949176293,40.27732587081893
71.14331455543345,40.24371551919823,71.18788662705964,40.27757009698861
72.54311922420521,40.243910835600204,72.65424410795953,40.2773259580472
71.70991597139778,40.11058564424776,71.77660742217233,40.23294116637071
67.75503316001726,40.077260488124224,67.90775969003971,40.21748708575505
44.00356844989739,40.121694048040766,44.108199197295164,40.21067552333294
65.27519917452275,40.06495584323183,65.43334572142226,40.20042165731569
70.54350976470795,40.09425263138344,70.7891074319931,40.1995670549105
62.91142979154864,40.15477509051233,62.955953021351206,40.18870290949734
64.45552146320853,40.12169403371034,64.51117774106189,40.170367950219045
64.61113667452287,40.07103492823954,64.72260352435035,40.17739919508476
68.4882362934112,40.12706513737423,68.55492771294581,40.177399064822296
64.76675200719689,40.06029266652287,64.84447855740075,40.11067541899398
64.48784566053985,40.01061005035321,64.53188085500346,40.08845875022557
64.36650776868697,40.03282684621037,64.4003379337451,40.07735022508298
65.16606831514775,40.02171844777281,65.20063090360247,40.07735028457033
65.93306060943587,40.01061006613365,65.98866800623819,40.07735024098183
65.86626365606895,39.999501664295096,65.92216410665719,40.03477213978111
70.54350973448601,39.96351540303702,70.63236910005958,40.02840015749008
66.18442769177273,39.87818825059314,66.3887167082911,40.022809323442075
66.47734761202275,39.966176469468124,66.51088471881093,40.0218083578403
68.41206444282966,39.977236048534635,68.45492777661173,40.0218083578403
71.1016152095496,39.9439108424685,71.1502890095764,40.01069992646616
43.95893947924867,39.89947723683538,44.11469335592096,39.98457690756409
65.89985737903714,39.899477252878356,65.94594330743439,39.9662663877899
68.96597071399947,39.87452606496028,69.05668545605027,39.9662663877899
66.82183003981578,39.865053408710466,66.87807228340353,39.955231220539346
66.69956445351926,39.866347368948894,66.81078707349616,39.94400076079354
64.31108784639781,39.71913055714781,64.64447854343842,39.85366862996905
67.24155661081295,39.7328024788505,67.33363869927439,39.81065114782125
66.6533731175814,39.709242861835335,66.69965421185532,39.744293729060885
68.36601948728548,39.64393524464778,68.43285746610246,39.69956716903992
67.70561914128763,39.604140332702414,67.74403910672748,39.644025092580236
44.025638627821934,39.532826846210284,44.125728546710434,39.610699970538164
63.75566801096596,39.50982881768117,63.86693946809169,39.588483034019745
68.05498439247134,39.44395971674966,68.17768168220755,39.555157989352395
67.57612702197781,39.486586734449205,67.69960547670695,39.544049506461434
68.17720123259517,39.47662567729914,68.2994588749595,39.544049590454975
75.90913482997445,39.39952607642367,76.06483978782904,39.544049581572025
68.38813864253655,39.455068057286226,68.42045510914505,39.51065112297819
44.34785546181291,39.40338348683538,44.43676367683179,39.440143280194704
69.93232808077283,39.420302432147864,69.99906837049946,39.44404959091493
68.84360738110718,39.38634252807201,68.92162698374932,39.432941168038965
68.93257222364605,39.39952627288626,68.99989846170689,39.43294116626883
69.1658730026478,39.40956024464781,69.2215781131249,39.43294119247754
68.52163472187738,39.37730926947309,68.5994100891761,39.410724395605044
45.025443384559026,39.3328756743354,45.0942831063108,39.40169106110348
44.44780679607851,39.288393279921806,44.52821878981945,39.35518231729405
68.56606832368243,39.31395477830581,68.6550253851417,39.35628103622757
63.155814518443094,39.27728486221018,63.22255461238444,39.32017261721215
64.43335348106064,39.164320986835364,64.61122654513008,39.30056807160737
65.12856833523409,39.15880347907036,65.36869722027075,39.29959156699233
44.703373002837964,39.19947738234764,44.83671488521503,39.28848316812288
45.35874409774942,39.17601532277284,45.44779872995878,39.244611024397145
64.15557029853977,39.05506805714789,64.37782816897476,39.18403982529007
66.7997597421338,39.05506812850895,66.92191996610228,39.16922047207571
68.02163472196656,39.120986081628885,68.06620684656446,39.1614078631974
64.46401753952699,39.019399157655116,64.61220313506664,39.13340503802637
65.57295308098867,39.02174289231594,65.59989846497035,39.08848308276397
64.35561909974416,38.943617861966786,64.52284768165458,39.03294116603537
45.569779265184195,38.932802562781475,45.68105067889701,38.98823895262855
64.5872597346297,38.8624411288808,64.74452738797743,38.96445970145011
64.96660544831701,38.91058566540936,65.01820899702739,38.96629065907116
44.96943747572709,38.89081025797067,45.071333923993734,38.957184356540026
60.356302783498904,38.87726046865025,60.42309173965879,38.93086590670838
65.72202548173823,38.79815888857884,65.83539647726417,38.92183279403993
45.61440818334046,38.8234762728557,45.72548440224733,38.888531915401856
64.65557029520266,38.793349307147864,64.7777793407169,38.85518240341504
64.57783594790789,38.783095411471564,64.63344340345378,38.822907012790026
41.45942770925518,38.72052219193249,41.53734959121772,38.78853189888177
64.6111368081954,38.72193821490451,64.70014261483954,38.77810720358137
65.88862691576111,38.643935245823045,66.03275971630018,38.7440982803041
64.25444722707624,38.666249697872544,64.3001426210389,38.71128581752923
66.24360737764789,38.59950165089781,66.28422456185882,38.65513343581334
68.7003456970815,38.4661764555854,68.84379495858747,38.655133574614766
44.67007228555417,38.58839329761845,44.74794533630279,38.63438161568219
44.814505815361315,38.521742861835364,45.04789649180856,38.632916775270544
68.99761133229333,38.542348330585284,69.10844338272977,38.610699971482845
65.9060585505622,38.488393252515024,66.03500585204262,38.57197927650283
68.16533594108938,38.49554657277294,68.27836527818994,38.56734046337827
45.525540971516364,38.4562887870557,45.569771528602416,38.510724384293624
45.71431050264778,38.39955048295532,45.858834013880255,38.50349773172472
68.05498436792635,38.36622545000198,68.10502543287049,38.441510496729975
77.19790432715246,38.399477236851496,77.2756797265098,38.44412270500207
42.08804109161139,38.38922333253616,42.12611918018018,38.42190602491739
67.94380269381253,38.3550925904576,68.03285744541353,38.42451834091504
45.33662495577278,38.310658878827795,45.38539650282269,38.36765786295912
45.76987694701211,38.202333697079595,45.83656828883903,38.24409832142358
45.58100986873967,38.14403292079017,45.747798872335466,38.222198982478815
57.90117578179843,38.14403291682366,57.97895111867933,38.19966478284918
58.134427722684734,37.865370880351676,58.556685584590014,38.155231229921995
77.10903719401375,38.06622528985879,77.18691018775178,38.135333770602514
67.82280661532093,37.988417666522835,67.864986359145,38.044049565573644
65.07661519229231,37.93292450585891,65.1683553987134,38.02273607374268
45.93647847139772,37.94398411167613,46.01430275661198,37.98521169027195
41.91489657732393,37.931215518085324,41.970503937054104,37.97495777970856
68.73257234098475,37.820375674335466,68.8882284577943,37.93301440311647
45.86977936928247,37.732900227043714,46.03251557960351,37.86631521557173
66.9550331619559,37.679628604022795,67.03300395014253,37.72188162077491
61.766654329489256,37.49627900146673,62.007710889135865,37.71077322357466
44.96987702480823,37.49781708058531,45.14965433611184,37.68850759872744
62.111478473840464,37.58849093557937,62.222701191501926,37.67744799689042
42.391068324069465,37.530898176522285,42.50380464334546,37.599640410829196
67.35503325300249,37.48871070283032,67.49965433739561,37.5774722938004
69.53247457979694,37.48851534298062,69.59926359983103,37.566852255761816
45.85874415295103,37.4662497578512,45.95878519980795,37.53299002039721
65.13325595576441,37.415517286629225,65.29994727549166,37.532989962704605
59.04409576504918,37.42181610434493,59.14545505661812,37.510773106348736
57.26787499265305,37.443984081978286,57.390181656592574,37.494903983097984
62.3337929270167,37.454530947772966,62.38940036227848,37.48860520214187
57.87886129642504,37.377382631338506,57.958882729997754,37.46633962997747
